2023:11:07 - 01:00:50 | [ WARNING    ]   ITEM [ AVAILABILITY - LOW ]
2023:11:07 - 02:16:00 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:16:00 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:16:00 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:16:00 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:16:00 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:16:06 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 33% ]
2023:11:07 - 02:16:16 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 27% ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:16:17 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:16:17 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:16:17 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:16:17 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 16 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 17 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:16:18 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:16:18 | [    INFO ] PRODUCER [ AMOUNT - 18 ]
2023:11:07 - 02:16:19 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:16:19 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:16:19 | [    INFO ] PRODUCER [ AMOUNT - 19 ]
2023:11:07 - 02:16:19 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:16:19 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:16:19 | [    INFO ] PRODUCER [ AMOUNT - 20 ]
2023:11:07 - 02:16:26 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 20% ]
2023:11:07 - 02:16:36 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 25% ]
2023:11:07 - 02:16:46 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 30% ]
2023:11:07 - 02:17:10 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 0% ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:17:13 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:17:13 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:14 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:14 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:17:14 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:17:14 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:17:20 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 23% ]
2023:11:07 - 02:17:30 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 33% ]
2023:11:07 - 02:17:33 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:33 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:33 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:17:33 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:33 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:17:33 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 16 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 17 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:34 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:34 | [    INFO ] PRODUCER [ AMOUNT - 18 ]
2023:11:07 - 02:17:35 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:17:35 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:17:35 | [    INFO ] PRODUCER [ AMOUNT - 19 ]
2023:11:07 - 02:17:35 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:35 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:17:35 | [    INFO ] PRODUCER [ AMOUNT - 20 ]
2023:11:07 - 02:17:40 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 26% ]
2023:11:07 - 02:17:50 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 22% ]
2023:11:07 - 02:18:00 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 19% ]
2023:11:07 - 02:18:10 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 18% ]
2023:11:07 - 02:18:20 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 18% ]
2023:11:07 - 02:18:30 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 17% ]
2023:11:07 - 02:18:40 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 17% ]
2023:11:07 - 02:18:50 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 17% ]
2023:11:07 - 02:19:00 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 19% ]
2023:11:07 - 02:19:10 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 20% ]
2023:11:07 - 02:19:20 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 22% ]
2023:11:07 - 02:19:30 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 24% ]
2023:11:07 - 02:19:40 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 25% ]
2023:11:07 - 02:19:50 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 27% ]
2023:11:07 - 02:20:00 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 29% ]
2023:11:07 - 02:20:10 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 31% ]
2023:11:07 - 02:20:20 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 32% ]
2023:11:07 - 02:20:30 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 33% ]
2023:11:07 - 02:20:40 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 35% ]
2023:11:07 - 02:20:50 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 37% ]
2023:11:07 - 02:21:40 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:40 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:40 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:41 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:21:42 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:42 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:42 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:21:48 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 42% ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:21:52 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:21:52 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:52 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:21:52 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:21:52 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:53 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:21:53 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:53 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:21:53 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:21:58 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 42% ]
2023:11:07 - 02:22:08 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:22:18 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:22:28 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:22:38 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:22:48 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:22:58 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:08 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:18 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:28 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:38 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:48 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:23:58 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:24:08 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 46% ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:24:19 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:24:19 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:24:19 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:24:19 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:24:20 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:24:20 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:24:20 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:24:20 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:24:20 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:24:20 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:24:20 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:26 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 69% ]
2023:11:07 - 02:24:31 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:32 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:35 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:36 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 81% ]
2023:11:07 - 02:24:38 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:39 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:41 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:43 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:45 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:46 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:46 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 87% ]
2023:11:07 - 02:24:47 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:48 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:51 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:52 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:53 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:54 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:24:56 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:26:56 | [    INFO ] PRODUCER [ AMOUNT - 1 ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:26:56 | [    INFO ] PRODUCER [ AMOUNT - 2 ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:26:56 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:26:56 | [    INFO ] PRODUCER [ AMOUNT - 3 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [    INFO ] PRODUCER [ AMOUNT - 4 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:26:57 | [    INFO ] PRODUCER [ AMOUNT - 5 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [    INFO ] PRODUCER [ AMOUNT - 6 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [     ADD ] PRODUCER [ INTERVAL - 5000 ]
2023:11:07 - 02:26:57 | [    INFO ] PRODUCER [ AMOUNT - 7 ]
2023:11:07 - 02:26:59 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:04 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 63% ]
2023:11:07 - 02:27:06 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:07 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:08 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:10 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:14 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 87% ]
2023:11:07 - 02:27:14 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:27:15 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:15 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:27:15 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 3000 ]
2023:11:07 - 02:27:15 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 1000 ]
2023:11:07 - 02:27:15 | [    INFO ] PRODUCER [ AMOUNT - 11 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:15 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:15 | [    INFO ] PRODUCER [ AMOUNT - 12 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 13 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 9000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 14 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 15 ]
2023:11:07 - 02:27:16 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 16 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 2000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 17 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:16 | [     ADD ] PRODUCER [ INTERVAL - 10000 ]
2023:11:07 - 02:27:16 | [    INFO ] PRODUCER [ AMOUNT - 18 ]
2023:11:07 - 02:27:17 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:18 | [ WARNING ]   ITEM [ AVAILABILITY - HIGH ]
2023:11:07 - 02:27:24 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 69% ]
2023:11:07 - 02:27:34 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 69% ]
2023:11:07 - 02:27:44 | [    INFO ]   ITEM [ CONSUMPTION_RATE - 78% ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 4000 ]
2023:11:07 - 02:27:47 | [    INFO ] PRODUCER [ AMOUNT - 8 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 8000 ]
2023:11:07 - 02:27:47 | [    INFO ] PRODUCER [ AMOUNT - 9 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 7000 ]
2023:11:07 - 02:27:47 | [    INFO ] PRODUCER [ AMOUNT - 10 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
2023:11:07 - 02:27:47 | [     ADD ] PRODUCER [ INTERVAL - 6000 ]
